pl_name,hostname,disc_year,discoverymethod,pl_rade,pl_bmasse,pl_bmassprov,pl_orbper,pl_eqt,pl_insol,pl_orbsmax,st_teff,st_rad,st_mass,st_met,st_age,sy_dist
"HD 106515 A b","HD 106515 A",2012,"Radial Velocity",12.10000000,6006.95689230,"Mass",3626.00000000000,116.53,0.0342,4.4800000000,5362.00,0.910000,0.890000,0.0300,8.2000,34.09150000
"HD 106906 b","HD 106906",2013,"Imaging",12.40000000,3496.00000000,"Mass",,1800.00,0.0000,650.0000000000,6516.00,2.123510,1.500000,0.0400,0.0130,103.02900000
"HD 10697 b","HD 10697",1999,"Radial Velocity",12.80000000,1825.28854140,"Mass",1075.37990000000,259.25,0.7124,2.0510000000,5641.00,1.863076,0.990000,0.1700,6.9800,33.12050000
"HD 107148 b","HD 107148",2005,"Radial Velocity",9.60000000,66.74100000,"Msini",48.05600000000,582.78,18.2517,0.2690000000,5797.00,1.169193,1.120000,0.3140,5.6000,49.41560000
"HD 107148 c","HD 107148",2021,"Radial Velocity",4.70000000,19.89605828,"Msini",18.32670000000,799.68,66.7145,0.1407000000,5752.92,1.169193,1.105215,0.2964,5.6000,49.41560000
"HD 108147 b","HD 108147",2002,"Radial Velocity",10.90000000,82.95000000,"Msini",10.89850000000,890.00,193.0925,0.1020000000,6255.73,1.206640,1.220000,0.1803,3.2000,38.92000000
"HD 108202 b","HD 108202",2023,"Radial Velocity",13.10000000,953.48522100,"Mass",2990.00000000000,93.04,0.0125,3.7000000000,4556.03,0.663550,0.740000,0.3048,6.5000,38.68460000
"HD 108236 b","HD 108236",2020,"Transit",1.61500000,3.24000000,"M-R relationship",3.79596300000,1099.00,312.1807,0.0452700000,5660.00,0.877000,0.869000,-0.2800,6.7000,64.59780000
"HD 108236 c","HD 108236",2020,"Transit",2.07100000,4.94000000,"M-R relationship",6.20344900000,932.00,162.1675,0.0620000000,5660.00,0.877000,0.869000,-0.2800,6.7000,64.59780000
"HD 108236 e","HD 108236",2020,"Transit",3.08300000,9.71000000,"M-R relationship",19.59002500000,636.00,35.0031,0.1367000000,5660.00,0.877000,0.869000,-0.2800,6.7000,64.59780000
"HD 108236 f","HD 108236",2021,"Transit",2.01700000,4.72000000,"M-R relationship",29.54115000000,609.59,22.9084,0.1758000000,5660.00,0.877000,0.869000,-0.2800,6.7000,64.59780000
"HD 108341 b","HD 108341",2014,"Radial Velocity",13.30000000,715.11391575,"Mass",1129.00000000000,155.23,0.1066,2.0000000000,5122.00,0.790000,0.843000,0.0400,4.9000,48.91020000
"HD 108863 b","HD 108863",2011,"Radial Velocity",13.30000000,767.24162000,"Msini",437.70000000000,490.51,9.6419,1.3200000000,4878.00,5.740000,1.590000,0.2000,1.8000,164.74200000
"HD 108874 b","HD 108874",2002,"Radial Velocity",13.60000000,451.31860000,"Msini",394.48123000000,271.33,0.9230,1.0400000000,5600.00,1.050000,1.100000,0.2600,8.0000,59.51750000
"HD 108874 c","HD 108874",2005,"Radial Velocity",13.80000000,314.64000000,"Msini",1624.00000000000,168.21,0.1412,2.6590000000,5551.00,1.050000,0.950000,0.1900,8.0000,59.51750000
"HD 109246 b","HD 109246",2010,"Radial Velocity",13.90000000,273.33380000,"Msini",68.27000000000,507.43,11.5680,0.3300000000,5844.00,1.070000,1.200000,0.1000,,67.83490000
"HD 109271 b","HD 109271",2013,"Radial Velocity",4.31000000,17.16200000,"Msini",7.85430000000,1128.86,320.4393,0.0790000000,5783.00,1.294595,1.047000,0.1000,7.3000,55.87160000
"HD 109271 c","HD 109271",2013,"Radial Velocity",5.27000000,24.15400000,"Msini",30.93000000000,716.68,52.0580,0.1960000000,5783.00,1.294595,1.047000,0.1000,7.3000,55.87160000
"HD 109286 b","HD 109286",2021,"Radial Velocity",13.20000000,950.30693693,"Msini",520.10000000000,259.40,0.7090,1.2590000000,5694.00,1.089000,0.980000,0.0500,,55.41560000
"HD 109749 b","HD 109749",2005,"Radial Velocity",11.10000000,85.81410000,"Msini",5.23989100000,1250.83,409.4961,0.0615000000,5824.00,1.220000,1.130000,0.2400,3.3000,63.08210000
"HD 10975 b","HD 10975",2021,"Radial Velocity",14.30000000,143.02278315,"Msini",283.80000000000,799.92,68.2992,0.9500000000,4840.00,11.160000,1.410000,-0.2100,,116.50600000
"HD 109833 b","HD 109833",2022,"Transit",2.88800000,8.69000000,"M-R relationship",9.18852600000,786.00,63.4589,,5881.00,1.000000,1.080000,-0.0700,0.0270,79.55610000
"HD 109833 c","HD 109833",2022,"Transit",2.59000000,7.22000000,"M-R relationship",13.90014800000,756.70,77.4842,,5881.00,1.000000,1.080000,-0.0700,0.0270,79.55610000
"HD 109988 b","HD 109988",2022,"Radial Velocity",12.10000000,6935.33366915,"Mass",17132.15854000000,65.91,0.0031,12.5180000000,5185.97,0.869694,0.880000,0.1400,,42.52790000
"HD 110014 b","HD 110014",2009,"Radial Velocity",12.40000000,3524.59000000,"Msini",835.47700000000,669.84,43.9799,2.1400000000,4445.00,20.900000,2.170000,0.1900,0.9500,100.75800000
"HD 110067 b","HD 110067",2023,"Transit",2.20000000,5.69000000,"Mass",9.11367800000,800.00,69.0579,0.0793000000,5266.00,0.788000,0.798000,-0.2000,8.1000,32.15850000
"HD 110067 c","HD 110067",2023,"Transit",2.38800000,6.30000000,"Mass",13.67369400000,699.00,40.2280,0.1039000000,5266.00,0.788000,0.798000,-0.2000,8.1000,32.15850000
"HD 110067 d","HD 110067",2023,"Transit",2.85200000,8.52000000,"Mass",20.51961700000,602.00,23.4102,0.1362000000,5266.00,0.788000,0.798000,-0.2000,8.1000,32.15850000
"HD 110067 e","HD 110067",2023,"Transit",1.94000000,3.90000000,"Mass",30.79309100000,533.00,13.6296,0.1785000000,5266.00,0.788000,0.798000,-0.2000,8.1000,32.15850000
"HD 110067 f","HD 110067",2023,"Transit",2.60100000,5.04000000,"Mass",41.05854000000,489.00,9.2821,0.2163000000,5266.00,0.788000,0.798000,-0.2000,8.1000,32.15850000
"HD 110067 g","HD 110067",2023,"Transit",2.60700000,8.40000000,"Mass",54.76992000000,440.00,6.3216,0.2621000000,5266.00,0.788000,0.798000,-0.2000,8.1000,32.15850000
"HD 110082 b","HD 110082",2021,"Transit",3.20000000,10.30000000,"M-R relationship",10.18271000000,957.20,198.3948,0.1130000000,6200.00,1.190000,1.210000,0.0800,0.2500,105.09600000
"HD 110113 b","HD 110113",2021,"Transit",2.05000000,4.55000000,"Mass",2.54100000000,1371.00,735.4900,0.0350000000,5732.00,0.968000,0.997000,0.1400,4.0000,106.30700000
"HD 110113 c","HD 110113",2021,"Radial Velocity",2.11384817,10.50000000,"Msini",6.74400000000,990.00,199.9000,0.0680000000,5732.00,0.968000,0.997000,0.1400,4.0000,106.30700000
"HD 110537 b","HD 110537",2022,"Radial Velocity",11.90000000,8612.83200129,"Mass",24469.67342000000,72.83,0.0047,16.7140000000,5718.00,1.166260,1.020000,0.0900,,45.08580000
"HD 11112 b","HD 11112",2022,"Radial Velocity",12.60000000,2598.56505563,"Mass",17244.90764000000,94.51,0.0133,13.3800000000,5905.64,1.473680,1.070000,0.1869,,44.38040000
"HD 111232 b","HD 111232",2003,"Radial Velocity",12.60000000,2531.50326176,"Mass",1169.13202000000,172.05,0.1496,2.1480000000,5512.00,0.900000,0.960000,-0.3600,5.2000,28.95710000
"HD 111232 c","HD 111232",2022,"Radial Velocity",12.20000000,5740.93451564,"Mass",26472.44623000000,60.71,0.0023,17.2500000000,5512.00,0.900000,0.960000,-0.3600,5.2000,28.95710000
"HD 111591 b","HD 111591",2017,"Radial Velocity",12.90000000,1398.45200000,"Msini",1056.40000000000,422.08,6.0912,2.5000000000,4884.00,8.030000,1.940000,0.0700,1.4100,114.16600000
"HD 111998 b","HD 111998",2016,"Radial Velocity",12.90000000,1525.57635360,"Mass",810.00000000000,275.49,0.8918,1.9100000000,6557.00,1.450000,1.400000,0.0700,1.7000,33.22370000
"HD 112300 b","HD 112300",2023,"Radial Velocity",12.20000000,5031.22368281,"Msini",466.63000000000,1240.35,284.1257,1.3300000000,3657.00,65.800000,1.400000,-0.0600,,62.07324000
"HD 112570 b","HD 112570",2023,"Radial Velocity",13.10000000,1086.97315194,"Mass",2615.00000000000,364.01,2.9139,3.9000000000,4750.00,9.850000,1.150000,-0.4000,5.4500,101.16600000
"HD 112640 b","HD 112640",2020,"Radial Velocity",12.90000000,1589.15000000,"Msini",613.20000000000,959.65,98.0969,1.7000000000,4155.00,39.000000,1.800000,-0.0900,1.6000,323.33500000
"HD 113337 b","HD 113337",2013,"Radial Velocity",13.10000000,1035.80277841,"Msini",317.58639000000,395.73,4.1073,1.0220000000,6774.00,1.500000,1.410000,0.0700,0.1500,36.18000000
"HD 113337 c","HD 113337",2020,"Radial Velocity",12.10000000,6299.67685515,"Mass",5429.93477000000,153.36,0.0926,6.8050000000,6774.00,1.500000,1.410000,0.0700,0.1500,36.18000000
"HD 11343 c","HIP 8541",2022,"Radial Velocity",13.90000000,255.53403923,"Msini",228.53731000000,613.29,23.9661,0.9230000000,4672.00,6.840000,2.009000,-0.1900,10.9700,155.12100000
"HD 113538 b","HD 113538",2010,"Radial Velocity",13.20000000,114.41000000,"Msini",663.20000000000,140.67,0.0585,1.2400000000,4462.00,0.530000,0.585000,-0.2400,4.3000,16.28170000
"HD 113538 c","HD 113538",2010,"Radial Velocity",13.80000000,295.57000000,"Msini",1818.00000000000,100.28,0.0151,2.4400000000,4462.00,0.530000,0.585000,-0.2400,4.3000,16.28170000
"HD 113996 b","HD 113996",2017,"Radial Velocity",12.70000000,2002.32900000,"Msini",610.20000000000,798.69,113.6719,1.6000000000,4181.00,25.110000,1.490000,0.1300,3.2400,116.33400000
"HD 114082 b","HD 114082",2022,"Transit",11.72459381,508.52545120,"Mass",225.55040000000,949.67,192.2293,0.7910000000,6610.00,1.482000,1.280000,0.0000,0.0150,95.39060000
"HD 114386 b","HD 114386",2003,"Radial Velocity",13.60000000,464.02947422,"Mass",937.70001000000,154.56,0.0964,1.7300000000,4836.00,0.760000,0.600000,-0.0500,1.4000,27.92430000
"HD 114386 c","HD 114386",2026,"Radial Velocity",13.40000000,117.59651059,"Msini",444.00000000000,200.82,0.2616,1.0500000000,4895.00,0.760000,0.800000,-0.1000,1.4000,27.92430000
"HD 114729 b","HD 114729",2002,"Radial Velocity",13.90000000,262.20975000,"Msini",1121.79000000000,237.89,0.6170,2.0670000000,5844.00,1.473000,0.936000,-0.3300,10.1160,37.80630000
"HD 114783 b","HD 114783",2001,"Radial Velocity",13.70000000,349.60000000,"Msini",493.70000000000,210.79,0.3152,1.1600000000,5135.00,0.840622,0.853000,0.2100,6.0000,21.06280000
"HD 114783 c","HD 114783",2016,"Radial Velocity",13.40000000,603.87397330,"Mass",4352.00000000000,101.53,0.0170,5.0000000000,5135.00,0.840622,0.900000,0.2100,6.0000,21.06280000
"HD 11505 b","HD 11505",2022,"Radial Velocity",12.60000000,2510.52658689,"Mass",32669.22247000000,67.46,0.0035,20.2470000000,5757.15,1.195680,1.030000,-0.2203,,38.96790000
"HD 11506 b","HD 11506",2007,"Radial Velocity",12.90000000,1551.00262616,"Mass",1617.70000000000,193.57,0.2609,2.8850000000,6123.00,1.240000,1.220000,0.3000,2.5000,51.26100000
"HD 11506 c","HD 11506",2008,"Radial Velocity",14.00000000,127.13136280,"Msini",223.92000000000,374.44,3.6537,0.7710000000,6123.00,1.240000,1.220000,0.3000,2.5000,51.26100000
"HD 11506 d","HD 11506",2022,"Radial Velocity",12.30000000,4068.20360960,"Mass",26500.00000000000,77.07,0.0066,18.2000000000,6123.00,1.240000,1.220000,0.3000,2.5000,51.26100000
"HD 115404 A b","HD 115404 A",2022,"Radial Velocity",6.09000000,30.82935548,"Msini",10.49488000000,695.65,39.0242,0.0880000000,5019.17,0.727007,0.830000,-0.1568,,10.98160000
"HD 115404 A c","HD 115404 A",2022,"Radial Velocity",12.50000000,3279.67133183,"Mass",15319.22517000000,61.22,0.0023,11.3640000000,5019.17,0.727007,0.830000,-0.1568,,10.98160000
"HD 115954 b","HD 115954",2021,"Radial Velocity",12.60000000,2685.65003915,"Mass",3700.00000000000,144.90,0.0640,5.0000000000,5957.00,1.213000,1.180000,0.3400,,87.64370000
"HD 116029 b","HD 116029",2011,"Radial Velocity",13.60000000,444.96200000,"Msini",670.00000000000,400.04,4.1506,1.6500000000,4819.00,4.890000,0.830000,0.0900,2.7000,123.24500000
"HD 116029 c","HD 116029",2016,"Radial Velocity",13.70000000,403.64410000,"Msini",907.00000000000,,,,4951.00,4.600000,1.330000,0.1800,2.7000,123.24500000
"HD 117207 b","HD 117207",2004,"Radial Velocity",13.40000000,669.34662514,"Mass",2621.75000000000,147.20,0.0811,3.7870000000,5732.00,1.074000,1.053000,0.1900,4.1920,32.35470000
"HD 11755 b","HD 11755",2015,"Radial Velocity",12.80000000,1789.38290000,"Msini",433.70001000000,903.49,124.3021,1.0900000000,4312.00,20.580000,0.720000,-0.7400,10.2000,235.04500000
"HD 117618 b","HD 117618",2004,"Radial Velocity",8.59000000,55.30242000,"Msini",25.80000000000,745.79,50.4075,0.1800000000,5990.00,1.200000,1.077000,0.0283,5.6000,37.77810000
"HD 118203 b","HD 118203",2005,"Radial Velocity",12.77823800,680.15279098,"Mass",6.13497790000,1361.00,593.4000,0.0713000000,5742.00,2.040000,1.270000,0.2870,4.7300,92.25890000
"HD 118203 c","HD 118203",2024,"Radial Velocity",12.40000000,3747.19691853,"Mass",5103.00000000000,146.00,0.1122,6.2800000000,5742.00,2.040000,1.270000,0.2870,4.7300,92.25890000
"HD 11964 b","HD 11964",2005,"Radial Velocity",14.10000000,198.00000000,"Msini",1945.00000000000,203.93,0.2882,3.1600000000,5303.00,2.009710,0.910000,0.1000,7.4500,33.53690000
"HD 11964 c","HD 11964",2008,"Radial Velocity",5.38000000,25.00000000,"Msini",37.91000000000,757.54,54.8750,0.2290000000,5303.00,2.009710,0.910000,0.1000,7.4500,33.53690000
"HD 11977 b","HD 11977",2005,"Radial Velocity",12.70000000,2080.00000000,"Msini",711.00000000000,547.97,18.5126,1.9300000000,4970.00,10.090000,1.910000,-0.2100,1.2000,67.93310000
"HD 120084 b","HD 120084",2013,"Radial Velocity",12.70000000,2034.10180480,"Mass",2142.00000000000,369.24,3.0851,4.2100000000,4879.00,10.370000,2.160000,0.1000,1.0200,103.04400000
"HD 121504 b","HD 121504",2003,"Radial Velocity",13.60000000,479.92330000,"Msini",63.33000000000,523.32,14.2224,0.3300000000,6027.00,1.070000,1.620000,0.1500,1.2000,41.65920000
"HD 12235 b","HD 12235",2022,"Radial Velocity",3.23000000,10.48833743,"Msini",4.36305000000,1667.37,1287.9273,0.0540000000,5986.00,1.801850,1.100000,0.3100,,31.76270000
"HD 12235 c","HD 12235",2022,"Radial Velocity",12.50000000,3135.69506346,"Mass",36336.70679000000,82.22,0.0076,22.2100000000,5986.00,1.801850,1.100000,0.3100,,31.76270000
"HD 122562 c","HD 122562",2022,"Radial Velocity",10.10000000,73.10053361,"Msini",84.96276000000,552.02,15.4863,0.4060000000,4956.00,2.166270,1.241000,,,53.25280000
"HD 124330 b","HD 124330",2021,"Radial Velocity",14.00000000,238.37130525,"Msini",270.66000000000,348.79,2.9422,0.8600000000,5873.00,1.304460,1.150000,0.2200,,60.19770000
"HD 12484 b","HD 12484",2016,"Radial Velocity",13.20000000,947.13340000,"Msini",58.83000000000,524.30,11.9305,0.2970000000,5920.00,1.001848,1.010000,0.0500,,48.33670000
"HD 125136 b","HD 125136",2026,"Radial Velocity",13.30000000,718.29219982,"Msini",849.77000000000,,,,4959.00,5.390000,1.550000,0.0200,4.0300,121.25700000
"HD 125271 b","HD 125271",2022,"Radial Velocity",12.40000000,3465.60094993,"Mass",14901.99295000000,59.78,0.0021,10.8170000000,4703.93,0.751364,0.750000,-0.2200,,39.34660000
"HD 125390 b","HD 125390",2019,"Radial Velocity",11.90000000,8646.20398403,"Mass",1757.39151000000,320.26,1.0874,3.4960000000,4882.00,6.470000,1.820000,-0.1100,,153.64700000
"HD 125612 b","HD 125612",2007,"Radial Velocity",13.20000000,945.22168242,"Msini",557.69994000000,253.38,0.6309,1.3490000000,5900.00,1.070000,1.050000,0.2300,1.7700,57.62070000
"HD 125612 c","HD 125612",2009,"Radial Velocity",4.07000000,15.57359194,"Msini",4.15466000000,1303.14,441.4278,0.0510000000,5900.00,1.070000,1.050000,0.2300,1.7700,57.62070000
"HD 125612 d","HD 125612",2009,"Radial Velocity",12.70000000,2281.37230545,"Mass",2822.72698000000,147.48,0.0724,3.9820000000,5900.00,1.070000,1.050000,0.2300,1.7700,57.62070000
"HD 126105 b","HD 126105",2026,"Radial Velocity",13.50000000,530.77343969,"Msini",524.00000000000,413.60,4.8659,1.3600000000,4875.00,4.210000,1.200000,0.0000,4.9000,82.88110000
"HD 12648 b","HD 12648",2015,"Radial Velocity",13.40000000,622.94680000,"Msini",133.60001000000,1053.23,194.0796,0.5400000000,4835.00,11.020000,0.670000,-0.5700,4.5000,182.19200000
"HD 126525 b","HD 126525",2018,"Radial Velocity",10.30000000,75.32571000,"Msini",960.41000000000,198.47,0.2701,1.8370000000,5638.00,0.979000,0.897000,-0.1000,9.6700,37.65060000
"HD 12661 b","HD 12661",2000,"Radial Velocity",13.30000000,772.32690000,"Msini",262.70862000000,325.35,1.9237,0.8400000000,5645.00,1.200000,1.200000,0.3600,6.3900,37.84780000
"HD 12661 c","HD 12661",2002,"Radial Velocity",13.20000000,899.45439181,"Mass",1708.00000000000,174.06,0.1459,2.8145000000,5748.00,1.110000,1.020000,0.3600,6.3900,37.84780000
"HD 126614 b","HD 126614",2009,"Radial Velocity",12.70000000,107.74382997,"Mass",1257.25303000000,209.54,0.2392,2.2490000000,5568.00,1.369794,0.960000,0.5600,7.2000,73.09610000
"HD 127195 b","HD 127195",2026,"Radial Velocity",14.00000000,212.94503269,"Msini",534.50000000000,,,,4981.00,4.160000,1.340000,-0.0400,2.3000,84.71670000
"HD 127195 c","HD 127195",2026,"Radial Velocity",14.10000000,206.58846455,"Msini",836.99000000000,,,,4981.00,4.160000,1.340000,-0.0400,2.3000,84.71670000
"HD 127506 b","HD 127506",2022,"Radial Velocity",5.67000000,27.33324300,"Msini",65.78395000000,354.80,2.6404,0.2870000000,4595.32,0.735766,0.730000,-0.0800,,22.52790000
"HD 128311 b","HD 128311",2002,"Radial Velocity",13.50000000,562.24127000,"Msini",453.01900000000,200.47,0.2620,1.0840000000,4965.00,0.760000,0.828000,0.0800,0.9600,16.32920000
"HD 128311 c","HD 128311",2005,"Radial Velocity",13.00000000,1204.25787000,"Mass",921.53800000000,158.23,0.1017,1.7400000000,4965.00,0.760000,0.828000,0.0800,0.9600,16.32920000
"HD 128356 b","HD 128356",2016,"Radial Velocity",13.90000000,282.86870000,"Msini",298.20000000000,232.36,0.4756,0.8700000000,4875.00,0.850000,0.650000,0.1700,10.0000,26.15480000
"HD 128717 b","HD 128717",2025,"Astrometry",12.10000000,6293.00245860,"Mass",3420.00000000000,151.90,0.0892,4.8500000000,6210.00,1.248000,1.212000,0.1600,1.4000,73.63600000
"HD 129445 b","HD 129445",2009,"Radial Velocity",13.30000000,797.74930157,"Mass",1840.00000000000,173.36,0.1462,2.9000000000,5646.00,1.175816,0.990000,0.2500,,67.43860000
"HD 130322 b","HD 130322",1999,"Radial Velocity",13.70000000,365.49000000,"Msini",10.70871000000,720.00,67.9633,0.0925000000,5387.00,0.850000,0.920000,-0.0200,0.3500,31.87660000
"HD 131496 b","HD 131496",2011,"Radial Velocity",13.40000000,572.09400000,"Msini",896.00000000000,347.30,2.4257,2.0100000000,4846.00,4.440000,1.340000,0.2500,2.7000,131.84900000
"HD 13167 b","HD 13167",2018,"Radial Velocity",13.10000000,1052.01730000,"Msini",2613.00000000000,208.79,0.5428,4.1000000000,5671.00,2.390000,1.350000,0.1900,,148.93400000
"HD 13189 b","HD 13189",2005,"Radial Velocity",12.40000000,3480.23850000,"Msini",471.60001000000,1115.98,277.0528,1.2500000000,4175.00,38.410000,2.240000,-0.3700,,497.82300000
"HD 132406 b","HD 132406",2007,"Radial Velocity",12.80000000,1887.90073758,"Mass",908.00000000000,228.73,0.4641,1.9800000000,5766.00,1.340000,0.973000,0.1293,7.1870,70.78320000
"HD 132563 b","HD 132563",2011,"Radial Velocity",13.60000000,473.54700000,"Msini",1544.00000000000,213.27,0.3447,2.6200000000,6289.00,1.295770,1.231000,-0.0600,2.3100,105.15500000
"HD 133131 A b","HD 133131 A",2016,"Radial Velocity",13.60000000,451.31860000,"Msini",649.00000000000,227.72,0.4642,1.4400000000,5799.00,0.955014,0.950000,-0.3060,9.7000,51.47360000
"HD 133131 A c","HD 133131 A",2016,"Radial Velocity",14.30000000,133.48860000,"Msini",3568.00000000000,128.96,0.0477,4.4900000000,5799.00,0.955014,0.950000,-0.3060,9.7000,51.47360000
"HD 133131 B b","HD 133131 B",2016,"Radial Velocity",13.30000000,794.57500000,"Msini",5769.00000000000,112.28,0.0259,6.1500000000,5805.00,0.989538,0.930000,-0.2810,9.7000,51.29930000
"HD 134060 b","HD 134060",2019,"Radial Velocity",3.16000000,10.10000000,"Msini",3.26960000000,1473.18,730.4602,0.0444000000,5966.00,1.164285,1.095000,0.1400,5.6000,24.01250000
"HD 134060 c","HD 134060",2019,"Radial Velocity",5.91000000,29.29000000,"Msini",1291.56460000000,200.67,0.2515,2.3928000000,5966.00,1.164285,1.095000,0.1400,5.6000,24.01250000
"HD 134606 b","HD 134606",2024,"Radial Velocity",2.97000000,9.09000000,"Msini",12.08900000000,894.63,106.1131,0.1046000000,5576.00,1.158000,1.046000,0.3430,7.3000,26.79090000
"HD 134606 c","HD 134606",2024,"Radial Velocity",3.37000000,11.31000000,"Msini",58.88300000000,527.65,12.8400,0.3007000000,5576.00,1.158000,1.046000,0.3430,7.3000,26.79090000
"HD 134606 d","HD 134606",2024,"Radial Velocity",7.59000000,44.80000000,"Msini",966.50000000000,207.68,0.3082,1.9410000000,5576.00,1.158000,1.046000,0.3430,7.3000,26.79090000
"HD 134606 e","HD 134606",2024,"Radial Velocity",1.33000000,2.34000000,"Msini",4.32030000000,1260.39,418.0334,0.0527000000,5576.00,1.158000,1.046000,0.3430,7.3000,26.79090000
"HD 134606 f","HD 134606",2024,"Radial Velocity",2.24000000,5.63000000,"Msini",26.91500000000,685.04,36.4790,0.1784000000,5576.00,1.158000,1.046000,0.3430,7.3000,26.79090000
"HD 134987 b","HD 134987",1999,"Radial Velocity",13.50000000,511.70630000,"Msini",258.17999000000,339.45,2.7435,0.8100000000,5736.00,1.220000,1.100000,0.2800,8.4000,26.18040000
"HD 134987 c","HD 134987",2009,"Radial Velocity",13.90000000,260.00000000,"Msini",5000.00000000000,125.03,0.0535,5.8000000000,5585.00,1.250000,1.100000,0.2800,8.4000,26.18040000
"HD 135344 A b","HD 135344 A",2025,"Imaging",16.25302201,3178.28407000,"Mass",,1585.00,0.0610,16.5000000000,9540.00,1.500000,2.320000,0.0500,,141.59500000
"HD 135625 b","HD 135625",2023,"Radial Velocity",13.30000000,731.00533610,"Mass",4055.00000000000,146.04,0.0758,5.4000000000,6040.64,1.357430,1.280000,0.1200,4.4000,56.51800000
"HD 135694 b","HD 135694",2023,"Transit",2.85700000,6.10000000,"Mass",15.92347556800,750.83,71.8000,0.1246950000,5712.00,1.080000,1.020000,-0.1210,9.8000,73.87130000
